,time,lat,lon,observation_T,Doppio_T,GoMOLFs_T,FVCOM_T,Clim_T,difference
692,2019-07-21 10:30:00,42.7947,-70.66089000000002,6.03,5.966590156629651,7.62426178376404,7.194316387176514,5.4361,-1.1643163871765134
693,2019-07-21 12:10:00,42.84045,-70.65303,6.01,5.742895471698603,7.576152548367987,6.778023719787598,5.8007,-0.7680237197875979
694,2019-07-21 13:41:00,42.78919000000001,-70.65626999999998,6.03,5.945845047399188,7.6025496998372555,6.842430114746094,5.4361,-0.8124301147460935
695,2019-07-21 15:20:00,42.84485,-70.65653,6.03,5.755794720652262,7.640773563209791,6.7510313987731925,5.8007,-0.7210313987731922
696,2019-07-22 10:14:31,42.7608,-70.2735,6.49,5.9882475482194915,6.9494865954950455,5.995130062103272,5.2954,0.49486993789672784
697,2019-07-22 10:35:00,42.795,-70.65717,6.0,6.053910072663483,7.598475705873056,6.859068870544434,5.449,-0.8590688705444336
698,2019-07-22 10:59:00,41.047779999999996,-71.30741,9.44,8.471565056414278,8.383794400417372,10.87987995147705,9.3955,-1.4398799514770513
699,2019-07-22 11:56:00,42.840109999999996,-70.65164,6.03,5.811104203183618,7.5502590630504764,6.80712890625,5.8134,-0.7771289062499998
700,2019-07-22 12:28:00,41.07656,-71.30586,9.44,8.830878179378828,8.580874115115364,11.00847339630127,8.9586,-1.56847339630127
701,2019-07-22 13:18:00,42.69362,-70.294,6.19,5.940022976702899,6.896072635989668,6.124224185943604,5.2491,0.06577581405639599
702,2019-07-22 13:21:00,42.790459999999996,-70.66149,6.04,6.148134386170227,7.674323858588536,7.194066047668457,5.449,-1.154066047668457
703,2019-07-22 13:49:00,41.04817,-71.30629,9.36,8.519558053492545,8.34596856236206,10.869471549987793,9.3955,-1.5094715499877935
704,2019-07-22 15:03:00,42.847229999999996,-70.65228,6.01,5.794231579689268,7.62293998338771,6.806937217712402,5.8134,-0.7969372177124026
705,2019-07-22 16:03:00,42.81944,-70.34458000000001,5.86,5.859401971893022,6.717588879059918,6.027690887451173,5.2806,-0.16769088745117244
706,2019-07-22 18:46:00,41.07635,-71.30708,9.02,8.871065252395084,8.58128585388937,10.979836463928224,8.9586,-1.9598364639282249
707,2019-07-22 20:11:00,41.04658,-71.30779,8.97,8.538020869097322,8.347540106830763,10.762442588806152,9.3955,-1.7924425888061517
708,2019-07-22 21:41:00,41.07636,-71.30578,8.99,8.92887149267463,8.597231787457957,11.011473655700684,8.9586,-2.0214736557006834
709,2019-07-24 10:11:15,42.7282,-70.289,6.39,5.969441999259581,6.972263442167275,6.161222457885742,6.0252,0.2287775421142575
710,2019-07-24 10:33:00,42.79606,-70.66006999999998,6.02,6.231450791537327,7.758275702260788,7.175030708312987,5.4758,-1.1550307083129878
711,2019-07-24 10:50:00,41.14879000000001,-71.41242,10.83,9.109532872550787,10.174055063164817,13.848869323730467,10.107,-3.018869323730467
712,2019-07-24 11:45:00,42.83651,-70.65587,6.07,5.876579427458863,7.660037650059394,6.793686866760254,5.8391,-0.7236868667602536
713,2019-07-24 11:59:30,42.7831,-70.3352,6.13,5.952089218712728,6.937838829778457,6.145539283752441,5.2909,-0.015539283752441513
714,2019-07-24 12:57:00,42.79331,-70.65401999999997,6.1,6.165714183576482,7.680317340230545,6.8418335914611825,5.4758,-0.7418335914611829
715,2019-07-24 12:58:00,41.22905,-71.41609,10.82,9.634821524114258,10.759271553283158,14.94253921508789,9.9918,-4.12253921508789
716,2019-07-24 13:59:57,42.8633,-70.4033,5.43,5.706348199576745,6.604288567367405,6.037606716156006,5.3092,-0.6076067161560061
717,2019-07-24 14:22:00,42.83575,-70.6625,6.02,5.974216048917242,7.727896550062951,6.989917755126952,5.8391,-0.9699177551269527
718,2019-07-24 14:51:00,42.85753,-70.40156999999998,4.98,5.709160702290504,6.5501451118994405,6.037168979644775,5.3092,-1.057168979644775
719,2019-07-25 10:18:18,42.7602,-70.282,6.5,5.9627562499699085,7.009309760421901,6.227969646453857,6.0485,0.2720303535461426
720,2019-07-25 10:35:00,42.82012,-70.65979,5.99,5.825337203419282,7.706803779766005,6.875394821166992,5.4897,-0.885394821166992
721,2019-07-25 10:52:00,41.13775,-71.23833,9.72,9.668330097947944,10.016316177656565,12.8789644241333,9.4354,-3.1589644241333
722,2019-07-25 11:14:00,41.15247,-71.41332,10.77,9.25884862813524,10.6297961358041,14.515054702758787,10.161,-3.7450547027587877
723,2019-07-25 11:59:00,42.86551,-70.65638,6.05,5.578326840356567,7.758407025373798,6.800016403198242,5.8523,-0.7500164031982424
724,2019-07-25 12:07:00,41.13144000000001,-71.27518,9.71,9.524103288143124,9.340462123138877,12.714985847473145,8.806000000000003,-3.0049858474731437
725,2019-07-25 13:20:00,42.8189,-70.66026,6.08,5.851253369517848,7.661712520722176,6.913985729217528,5.4897,-0.8339857292175283
726,2019-07-25 13:22:00,41.23434,-71.40515,10.85,9.853449481321878,11.194969672838852,15.139692306518555,10.044,-4.289692306518555
727,2019-07-25 13:28:00,41.134879999999995,-71.23552,9.75,9.705412917022043,9.997292766790224,12.905592918395994,9.4354,-3.1555929183959943
728,2019-07-25 13:55:00,42.87795,-70.40449,5.56,5.638572409723508,6.532842535754696,6.00391960144043,5.7375,-0.4439196014404301
729,2019-07-25 14:51:00,41.13107,-71.27575999999998,9.77,9.562184761657932,9.335153561248262,12.771039009094238,8.806000000000003,-3.0010390090942387
730,2019-07-25 16:14:00,41.13541,-71.23602,9.8,9.71373350236408,9.860715995029976,12.976423263549805,9.4354,-3.176423263549804
731,2019-07-26 10:54:00,41.136540000000004,-71.23818,9.97,9.723672664844514,10.253093862354831,13.026835441589355,9.475,-3.056835441589355
732,2019-07-26 11:33:00,41.15298,-71.41216,11.04,9.37277175751015,11.079612605386957,14.639251708984375,10.217,-3.599251708984376
733,2019-07-26 12:43:00,42.69184,-70.29628000000001,6.23,5.9052871786132135,6.924661382652224,6.218024730682372,5.2826,0.011975269317628268
734,2019-07-26 13:34:00,41.23467,-71.40555,10.99,10.002581211471755,11.528586531705713,15.259564399719238,10.1,-4.269564399719238
735,2019-07-26 13:43:00,41.13465,-71.23563,9.88,9.73466708985066,10.450533535683805,13.00986385345459,9.475,-3.129863853454589
736,2019-07-26 14:54:00,42.68848,-70.30261,6.26,5.913805135296889,6.927814081424621,6.229711055755615,5.2826,0.030288944244384552
737,2019-07-26 15:00:00,41.131159999999994,-71.2744,9.9,9.665345464922481,9.716561389583376,12.912307739257812,9.475,-3.012307739257812
738,2019-07-26 16:17:00,41.13586,-71.23576,9.92,9.742294868452008,10.37121163789993,12.996699333190918,9.475,-3.076699333190918
739,2019-07-26 17:44:00,41.13142,-71.2767,10.01,9.652024328376841,9.662459075974313,12.85550022125244,8.8355,-2.84550022125244
740,2019-07-26 19:03:00,41.13554,-71.23758000000002,10.06,9.716461581786874,10.413201287908349,12.946578025817873,9.475,-2.8865780258178724
741,2019-07-26 20:20:00,41.131479999999996,-71.27816,10.1,9.642615917004932,9.725483763830653,12.800622940063475,8.8355,-2.700622940063475
742,2019-07-26 21:37:00,41.1376,-71.23945,10.06,9.716639181985911,10.5664009418889,12.886610984802244,9.475,-2.826610984802244
743,2019-07-26 22:41:00,41.13547,-71.27292,10.03,9.665954925160703,9.95720533671556,12.740108489990234,9.475,-2.710108489990235
744,2019-07-27 10:33:00,42.80195,-70.65458000000002,6.03,5.984040438100124,7.708656849594148,6.604002952575684,5.5188,-0.5740029525756833
745,2019-07-27 11:38:00,42.83856,-70.65623000000002,6.06,5.843087534422011,7.751588325132503,6.617648124694824,5.8792,-0.5576481246948246
746,2019-07-27 13:10:00,42.78242,-70.65312,6.05,6.043068037809802,7.705632178167889,6.7295470237731925,5.5188,-0.6795470237731926
747,2019-07-28 10:26:00,42.80212,-70.65561,6.01,6.041276012107347,7.707312197523037,6.588258743286133,5.534,-0.578258743286133
748,2019-07-28 11:35:00,42.8408,-70.65087,6.0,5.797962232075975,7.686969184478017,6.590013027191162,5.8931,-0.5900130271911621
