,time,lat,lon,observation_T,Doppio_T,GoMOLFs_T,FVCOM_T,Clim_T,obj,eq
433,2019/6/17 11:37,41.20886,-70.23388,13.88,15.25954354,14.51640667,13.67594147,9.5548,13.47706974,14.48396389
434,2019/6/17 12:09,41.20759,-70.23579,13.86,15.19742164,14.6583638,13.67594147,9.5548,13.51945659,14.51057564
435,2019/6/17 12:54,41.22991,-71.40688,10.02,9.814106561,10.11662965,12.6374712,9.1082,10.68490041,10.85606914
436,2019/6/17 13:34,42.8051,-70.6578,5.32,6.378480008,6.270952762,6.344881058,5.0654,6.100177868,6.331437943
437,2019/6/17 14:56,41.25276,-70.35509,13.42,14.26655026,14.78587096,13.96096134,9.5352,13.5586082,14.33779419
438,2019/6/17 16:32,42.819,-70.6462,5.24,6.417539667,6.178232144,6.250971317,5.0654,6.03166288,6.282247709
439,2019/6/17 18:08,41.20472,-70.20476,13.27,16.11095684,14.54719421,13.70751381,9.806,13.62069352,14.78855495
440,2019/6/17 18:20,41.08392,-71.41231,8.27,9.341604604,8.153105674,11.3544693,8.777,9.35771724,9.616393193
441,2019/6/17 19:54,41.22796,-70.29415,13.46,15.33967995,14.47337445,13.83956432,9.9496,13.54355195,14.55087291
442,2019/6/17 21:41,41.20735,-70.20238,13.59,16.43911258,14.57954388,13.94566917,9.806,13.7811615,14.98810854
443,2019/6/17 23:38,41.23077,-70.30428,13.51,14.44906671,14.29113485,13.79697704,9.9496,13.33521293,14.17905953
444,2019/6/18 0:46,41.205,-70.24538,13.39,14.65693514,14.56523815,13.73394203,9.5641,13.4355708,14.31870511
445,2019/6/18 8:00,42.8449,-70.539,4.62,5.527283672,5.842946436,5.918937683,4.9931,5.643131664,5.76305593
446,2019/6/18 9:50,42.80482,-70.58151,4.58,6.135012074,5.916159309,6.062048435,4.9886,5.816229613,6.037739939
447,2019/6/18 10:44,41.04802,-71.30874,9.15,8.357600618,7.798233574,10.24754429,8.5416,8.613892688,8.801126161
448,2019/6/18 11:16,41.19685,-70.24403,13.71,15.193456,14.43655288,14.07236004,9.5641,13.61057722,14.56745631
449,2019/6/18 11:18,41.14063,-71.52072,11.25,10.14789939,10.25262013,13.78501701,9.991,11.27676558,11.39517884
450,2019/6/18 12:05,41.0743,-71.30466,9.14,8.528975272,8.061788838,10.68979454,8.5416,8.923906901,9.09351955
451,2019/6/18 12:23,42.8187,-70.552,4.58,5.763335736,5.859802344,5.979029179,4.9707,5.708148551,5.867389086
452,2019/6/18 13:26,41.04573,-71.30734,9.18,8.330912009,7.824492534,10.16976643,8.5416,8.585970546,8.775056991
453,2019/6/18 13:52,40.97884,-71.56322,8.49,8.430114231,6.643701959,9.965435982,8.0261,8.086717876,8.346417391
454,2019/6/18 13:54,41.25505,-70.35943,14.19,14.64637707,15.12869024,13.90050602,9.5429,13.70881163,14.55852444
455,2019/6/18 14:49,41.07417,-71.30305,9.19,8.534599346,8.066413044,10.63589764,8.5416,8.903044033,9.07897001
456,2019/6/18 15:45,40.99319,-71.47377,8.4,8.353235638,6.82687979,9.945732117,8.0033,8.133348733,8.375282515
457,2019/6/18 16:06,42.80185,-70.58184,4.59,5.789717731,5.939180755,6.032608509,4.9886,5.76355908,5.920502332
458,2019/6/18 16:17,41.04532,-71.3079,9.22,8.330827517,7.797125822,10.19520855,8.5416,8.587119243,8.774387296
459,2019/6/18 16:40,41.1955,-70.21819,13.69,14.81810973,15.31056206,13.96447468,9.8192,13.82587965,14.69771549
460,2019/6/18 17:38,41.05682,-71.49025,8.85,9.09991672,7.593315698,11.26444244,8.5303,9.08367323,9.319224953
461,2019/6/18 17:48,41.08007,-71.31159,9.27,8.576704331,8.07490294,10.78230762,8.0483,8.975302909,9.144638297
462,2019/6/18 19:20,41.25148,-70.35359,13.56,15.44566903,14.19047915,13.96168995,9.5429,13.50941754,14.53261271
463,2019/6/18 22:13,41.20289,-70.21658,13.65,16.46265498,14.5911438,14.24549675,9.8192,13.91830327,15.09976518
464,2019/6/19 0:21,41.24877,-70.33409,13.67,15.14982578,14.42766696,13.94019985,9.5503,13.54412625,14.50589753
465,2019/6/19 9:33,41.21264,-70.25171,13.85,15.29694051,14.4370972,14.23818111,9.5732,13.69694501,14.65740627
466,2019/6/19 9:46,41.18989,-71.51396,11.25,9.81276329,10.52575256,13.98892784,9.047,11.4164072,11.44248123
467,2019/6/19 10:10,41.19893,-70.22972,13.83,15.45924446,14.44341855,14.36893368,9.5732,13.77843664,14.7571989
468,2019/6/19 10:27,41.17128,-71.5225,11.31,9.847366391,10.55968233,14.10432625,10.011,11.48335601,11.50379166
469,2019/6/19 10:46,41.04473,-71.30738,9.48,8.2502329,7.767481711,10.49579144,8.5706,8.695210292,8.83783535
470,2019/6/19 11:28,41.1267,-71.5071,11.96,9.615527156,10.34641413,13.7437849,10.011,11.21832734,11.23524206
471,2019/6/19 12:03,41.12492,-71.53061,12.57,9.638370111,10.35406392,13.97468662,10.409,11.32413869,11.32237355
472,2019/6/19 12:09,41.07376,-71.30376,9.51,8.475029601,8.118260939,10.94545364,8.5706,9.04726465,9.179581393
473,2019/6/19 13:09,41.10112,-71.60889,10.74,9.990714871,10.07113767,13.15583324,10.039,10.91740167,11.07256193
474,2019/6/19 13:34,41.04621,-71.30513,9.52,8.248828795,7.87111175,10.43467236,8.5706,8.70585447,8.851537635
475,2019/6/19 13:47,41.11977,-71.61816,14.24,10.28134654,11.96580959,13.84652519,10.039,11.9382354,12.03122711
476,2019/6/19 15:00,41.07399,-71.30859,9.48,8.454720841,8.125185323,10.86874485,8.5706,9.013741191,9.149550338
477,2019/6/19 16:29,41.04665,-71.30854,9.48,8.232879279,7.888509722,10.42269421,8.5706,8.70470445,8.848027737
478,2019/6/19 17:48,41.07465,-71.30775,9.48,8.459200327,8.133257707,10.98275185,8.5706,9.06658078,9.191736628
479,2019/6/20 9:23,42.81117,-70.57561,4.76,6.152658825,5.926055979,6.009588242,5.0386,5.79956353,6.029434349
480,2019/6/20 11:05,41.11097,-71.2797,10.02,8.829580327,8.465737034,11.54750633,8.1159,9.482162219,9.614274564
481,2019/6/20 11:26,41.14115,-71.51913,11.3,9.742906538,10.48355064,14.03641891,10.03,11.41201313,11.4209587
482,2019/6/20 11:54,41.26069,-70.40402,13.78,15.41276888,14.57680697,14.60843658,9.3688,13.92351631,14.86600414
483,2019/6/20 12:07,42.8431,-70.54527,4.71,5.782786564,5.885726596,6.011406422,5.0408,5.734193472,5.893306527
484,2019/6/20 12:16,42.78645,-70.56085,4.63,6.108582924,5.969232835,5.999009609,5.0195,5.804363799,6.025608456
485,2019/6/20 12:24,41.08921,-71.26917,10.03,8.757191852,8.492594162,11.1960783,9.0495,9.32971409,9.481954771
486,2019/6/20 13:28,41.24906,-70.32892,13.87,14.44260866,14.45897723,14.43166542,9.5577,13.66919987,14.4444171
487,2019/6/20 13:43,41.11578,-71.27983,10.02,8.842049981,8.537660655,11.49811172,8.1159,9.488410107,9.625940785
488,2019/6/20 13:56,42.09337,-69.83308,4.78,6.652411135,6.671435441,5.667294025,5.2014,5.989412626,6.3303802
489,2019/6/20 14:04,41.24889,-70.32374,13.76,14.22868391,14.41917976,14.44501591,9.9926,13.63078607,14.36429319
490,2019/6/20 14:21,42.8514,-70.52566,4.73,5.528271708,5.878916827,5.942625999,5.0408,5.666453821,5.783271511
491,2019/6/20 15:02,41.11588,-71.28078,10.03,8.841357294,8.615507358,11.48628426,8.1159,9.511199075,9.647716304
492,2019/6/20 15:30,41.2591,-70.41378,13.74,14.63777993,14.79245904,14.39272213,9.3688,13.79956319,14.6076537
493,2019/6/20 16:14,41.12553,-71.28258,10,8.881994964,8.636622222,11.76782608,7.9033,9.646241607,9.762147755
494,2019/6/20 16:19,42.80432,-70.5777,4.78,6.182895149,5.957732344,6.056123257,5.0386,5.83530713,6.065583583
495,2019/6/20 17:07,42.78424,-70.60138,4.61,6.215327049,6.055532992,6.137891769,5.0386,5.910381349,6.136250603
496,2019/6/20 17:27,41.12804,-71.28228,10.01,8.89632996,8.613424277,11.7910099,7.9033,9.64992662,9.766921379
497,2019/6/20 18:31,41.20965,-70.2427,13.73,14.03898459,0,14.62172222,9.5822,8.494171168,9.553568937
498,2019/6/20 18:46,41.12694,-71.28213,10.01,8.899652496,8.629593259,11.85063839,7.9033,9.681997126,9.793294715
499,2019/6/20 20:05,41.12647,-71.28191,10,8.913594301,8.688948065,11.87745476,7.9033,9.716892468,9.826665709
500,2019/6/20 21:24,41.12604,-71.28239,10,8.931590703,8.558291748,11.8978529,7.9033,9.681231315,9.795911784
501,2019/6/20 22:41,41.12573,-71.28123,10,8.966784187,8.573116348,11.91232395,7.9033,9.697737254,9.817408162
502,2019/6/20 23:57,41.12872,-71.28481,10.02,8.964751789,8.503081777,11.89962578,7.9033,9.666769904,9.789153115
503,2019/6/21 0:17,41.20169,-70.23278,13.68,14.62889428,14.64717955,14.7644043,9.5911,13.90682598,14.68015938
504,2019/6/21 11:16,41.2226,-71.5213,11.53,9.887380981,10.27673948,14.26041985,9.0916,11.45468349,11.47484677
505,2019/6/23 11:54,42.79765,-70.58443,5.2,6.072987215,6.06395386,6.197464466,5.1151,5.919300019,6.111468514
506,2019/6/23 14:38,42.83658,-70.54489,4.59,5.839867136,5.901720815,6.03018713,5.1136,5.756040517,5.923925027
507,2019/6/23 17:03,42.80225,-70.61681,4.84,6.276159452,6.229290445,6.263108253,5.1151,6.035535195,6.25618605
508,2019/6/24 10:59,41.04613,-71.30623,8.69,8.141974295,7.553816873,10.69926643,8.7004,8.691245105,8.798352533
509,2019/6/24 11:01,42.83462,-70.62956,5.01,6.536566891,6.349320371,6.341553688,5.4413,6.14900312,6.409146983
510,2019/6/24 12:01,42.79604,-70.5939,5.18,6.271403043,6.122955092,6.246126175,5.1409,5.989277246,6.21349477
511,2019/6/24 12:24,41.07446,-71.30882,8.67,8.40309989,7.68762253,10.99793148,8.7004,8.90501806,9.0295513
512,2019/6/24 13:52,41.0483,-71.30678,8.69,8.166446216,7.511045196,10.75900364,8.7004,8.705115144,8.812165017
513,2019/6/24 14:06,42.85639,-70.65228,5.39,6.487020154,6.63008589,6.393268585,5.4413,6.265442925,6.50345821
514,2019/6/24 14:31,42.80271,-70.57109,4.59,6.333256315,6.068909017,6.183908939,5.1194,5.95156407,6.19535809
515,2019/6/24 15:10,41.07562,-71.30582,8.71,8.380800916,7.677620663,11.03767586,8.2401,8.915496796,9.03203248
516,2019/6/24 16:38,41.04797,-71.30642,8.77,8.107396787,7.504624499,10.74852943,8.7004,8.690029477,8.786850239
517,2019/6/24 16:53,42.81297,-70.64454,5.2,6.615402371,6.493068851,6.435009003,5.148,6.252139416,6.514493408
518,2019/6/24 18:08,41.07545,-71.30414,8.82,8.33331795,7.676775567,10.99448013,8.2401,8.88987909,9.001524549
519,2019/6/24 19:01,41.16076,-70.18508,12.85,13.60886305,15.28252991,15.40450573,9.7876,14.26977765,14.76529956
520,2019/6/24 19:31,41.04661,-71.30384,8.82,8.08854325,7.502604991,10.75509071,8.7004,8.689508193,8.78207965
521,2019/6/24 20:41,41.19943,-70.25984,12.97,12.46052839,14.19923136,15.30486012,9.6196,13.67666138,13.98820662
522,2019/6/24 22:21,41.16096,-70.17987,13.04,13.58920379,15.360292,15.36603355,9.7876,14.27836323,14.77184311
523,2019/6/25 0:02,41.16566,-70.1933,13.31,13.37893439,14.74542523,15.34429646,9.7985,14.01843233,14.48955203
524,2019/6/25 0:36,41.16108,-70.23141,13.38,12.83481989,14.16110544,15.16222095,9.4374,13.65352026,14.05271543
525,2019/6/25 11:18,41.16625,-70.17609,13.04,14.73644821,15.13324563,15.46693134,9.7985,14.40054005,15.11220839
526,2019/6/25 11:39,42.7788,-70.60297,5.19,6.473828667,6.237376515,6.403322697,5.1667,6.126692561,6.371509293
527,2019/6/25 13:58,41.17109,-70.17496,13.75,15.37029822,14.82392709,15.58368587,13.32,14.42829019,15.25930373
528,2019/6/25 14:30,42.79703,-70.58705,4.71,6.214458689,6.129141528,6.249676228,5.1667,5.985086093,6.197758815
529,2019/6/25 16:53,41.16664,-70.18277,14.73,15.39147378,14.85371435,15.61688423,9.7985,14.45632063,15.28735745
530,2019/6/25 16:54,42.82829,-70.65675,5.23,6.627354958,6.690146792,6.438129902,5.4574,6.326046959,6.585210551
531,2019/6/25 19:39,41.16696,-70.1712,14.45,15.02410302,15.56779692,15.58311176,13.32,14.64726685,15.39167057
532,2019/6/26 10:35,41.0712,-71.30612,8.92,8.529948416,7.777121382,11.33775806,8.7467,9.101906322,9.214942619
533,2019/6/26 10:42,41.1532,-71.41279,9.9,9.373620933,8.917716209,12.70369148,9.2799,10.22078429,10.33167621
534,2019/6/26 11:54,41.04504,-71.30942,8.88,8.291374673,7.623550393,10.99173832,8.7467,8.863691113,8.968887795
535,2019/6/26 12:08,42.79673,-70.58879,5.24,6.141479481,6.147272015,6.244441032,5.1926,5.979152233,6.177730843
536,2019/6/26 12:48,41.22768,-71.4109,9.99,9.831943457,9.091408441,13.26460648,9.266,10.58987018,10.72931946
537,2019/6/26 13:22,41.07435,-71.30927,8.9,8.601901502,7.775697527,11.39667702,8.7467,9.1369256,9.258092016
538,2019/6/26 14:41,41.15437,-71.40337,9.88,9.42642412,8.848023114,12.80402946,9.2799,10.24648769,10.35949223
539,2019/6/26 14:41,42.83777,-70.5486,4.61,5.978016044,5.951673105,5.982978344,5.1872,5.772880991,5.970889164
540,2019/6/26 16:08,41.07472,-71.30964,8.94,8.660015898,7.763996106,11.47098827,8.7467,9.172973071,9.298333425
541,2019/6/26 21:17,41.07685,-71.30747,9,8.730982253,7.857984163,11.37779617,8.2973,9.176382809,9.322254195
542,2019/6/27 10:46,41.15165,-71.4121,9.92,9.639669151,8.976820688,12.80679893,9.2987,10.32379198,10.47442959
543,2019/6/27 12:50,41.23091,-71.40622,10.02,10.24892323,9.120915695,13.34456158,9.2803,10.69329444,10.90480017
544,2019/6/27 14:45,41.15373,-71.40815,10.01,9.699709956,8.953418482,12.91069603,9.2987,10.36869621,10.52127482
545,2019/6/27 17:31,42.84946,-70.65393,4.88,6.513995083,6.81557438,6.5030303,5.4884,6.383403933,6.610866588
546,2019/6/28 10:42,41.15296,-71.40972,10.17,9.799193175,9.113281305,12.89677238,9.3173,10.43406844,10.60308229
547,2019/6/28 10:46,41.12703,-71.28011,10.38,9.376360053,8.293331698,12.21887207,8.1465,9.78688212,9.962854607
548,2019/6/28 11:58,41.12708,-71.28226,10.37,9.369101,8.224404569,12.23578072,8.1465,9.768388825,9.94309543
549,2019/6/28 12:45,41.23452,-71.40598,10.01,10.38849684,9.235410147,13.41176701,9.2944,10.78303614,11.01189133
550,2019/6/28 13:13,41.12822,-71.28363,10.34,9.382627733,8.180137743,12.25529575,8.1465,9.7627957,9.939353742
551,2019/6/28 14:28,41.12719,-71.28359,10.35,9.387649148,8.184520826,12.27780247,8.1465,9.774808124,9.949990815
552,2019/6/28 14:41,41.15437,-71.40448,10.1,9.845142072,9.119193762,12.99061584,9.3173,10.48320086,10.65165056
553,2019/6/28 15:49,41.12724,-71.28455,10.25,9.423214381,8.096586559,12.30443382,8.1465,9.759663376,9.941411587
554,2019/6/28 17:04,41.12718,-71.28367,10.26,9.434311435,8.105300764,12.30550671,8.1465,9.764811534,9.94837297
555,2019/6/28 18:20,41.12545,-71.28191,10.36,9.426745952,8.194470832,12.29708385,8.1465,9.792186321,9.972766878
556,2019/6/28 19:33,41.12749,-71.28022,10.33,9.420882588,8.200563321,12.25125027,8.1465,9.773735009,9.957565393
557,2019/6/28 20:50,41.12753,-71.27994,10.29,9.408756206,8.203910837,12.21587086,8.1465,9.757943399,9.942845968
558,2019/6/28 22:04,41.13271,-71.28485,10.27,9.427467467,8.134010993,12.18871403,8.1465,9.723667539,9.91673083
559,2019/6/29 12:06,42.80235,-70.5837,4.86,6.153043212,6.261905244,6.308285236,5.2705,6.049614368,6.241077897
560,2019/6/29 14:43,42.8776,-70.51422,4.76,5.923210042,6.276695242,5.835291386,5.2907,5.818259887,6.011732223
561,2019/6/29 17:35,42.78844,-70.58113,4.76,6.238811422,6.297058005,6.364976883,5.2705,6.098756016,6.300282103
562,2019/6/30 12:31,42.84986,-70.53111,4.74,5.865867038,6.092101109,5.886719227,5.2854,5.766097781,5.948229125
563,2019/6/30 14:58,42.79382,-70.54077,4.71,6.143353747,6.209118281,6.14247179,5.2721,5.957556104,6.164981273
564,2019/6/30 18:06,42.83836,-70.64979,4.78,6.386653476,6.921451206,6.541669369,5.5327,6.420417501,6.61659135
565,2019/7/1 10:25,41.15354,-71.41246,10.26,9.767120642,9.810493538,13.14474678,9.3733,10.78762994,10.90745365
566,2019/7/1 11:17,42.69805,-70.33301,5.19,6.359281746,6.537053777,6.114734173,5.7072,6.093669647,6.337023232
567,2019/7/1 11:58,42.78583,-70.56207,4.79,6.438792534,6.35550666,6.280486584,5.2976,6.111162006,6.358261926
568,2019/7/1 12:26,41.2282,-71.4077,10.38,9.892421773,9.6824903,13.60784245,9.3368,10.95938348,11.06091817
569,2019/7/1 13:11,42.64105,-70.29593,5.18,6.521335331,6.28502139,6.083231449,5.2079,6.01201808,6.29652939
570,2019/7/1 14:47,41.16331,-71.51737,10.99,10.40515035,10.67980321,15.44730473,10.209,12.18532045,12.17741943
571,2019/7/1 15:33,42.69465,-70.33565,5.22,6.336776394,6.47639235,6.11610508,5.7072,6.06930007,6.309757941
572,2019/7/1 16:48,42.84919,-70.62432,4.91,6.374036542,6.74334978,6.302011967,5.3676,6.250935969,6.473132763
573,2019/7/2 9:19,42.64174,-70.29868,5.23,6.475617669,6.324944034,6.124240875,5.2153,6.03773148,6.308267526
574,2019/7/2 10:33,41.13853,-71.22091,10.59,9.444909546,9.206776773,12.55903912,9.1558,10.27214862,10.40357515
575,2019/7/2 11:36,42.69553,-70.33763,5.24,6.312361273,6.565034496,6.147969246,5.7271,6.111557022,6.341788338
576,2019/7/2 11:52,41.14047,-71.22155,10.61,9.448958727,9.163174504,12.55184078,9.1558,10.25391697,10.38799134
577,2019/7/2 11:57,42.78784,-70.55482,4.86,6.366131117,6.392930714,6.234807014,5.323,6.09471934,6.331289615
578,2019/7/2 13:15,41.13584,-71.26825,10.4,9.373143974,8.786070869,12.36056423,8.8214,10.0249553,10.17325969
579,2019/7/2 14:25,42.8563,-70.5866,4.84,6.295366313,6.490689649,5.988222122,5.3938,6.013348076,6.258092695
580,2019/7/2 14:36,41.13689,-71.23906,10.21,9.391579984,9.081739684,12.47605324,8.8214,10.18383275,10.31645764
581,2019/7/2 14:50,42.70518,-70.31297,5.25,6.333387394,6.510605644,6.138826847,5.1038,6.090960927,6.327606628
582,2019/7/2 15:19,42.83109,-70.5772,5.16,6.273339389,6.271660494,5.977241993,5.3938,5.926738626,6.174080625
583,2019/7/2 15:42,41.13746,-71.23911,10.02,9.400469505,9.332609177,12.50075912,8.8214,10.28599725,10.41127927
584,2019/7/2 16:59,41.13253,-71.2684,9.93,9.355708526,8.932083911,12.45063782,8.8214,10.11399993,10.24614342
585,2019/7/2 17:16,42.82063,-70.62316,4.86,6.48223443,6.658133535,6.253577232,5.348,6.214443858,6.464648399
586,2019/7/2 18:08,41.13914,-71.24494,9.89,9.448633257,9.019874951,12.53783131,8.8214,10.19626752,10.33544651
587,2019/7/3 8:38,42.7501,-70.3674,5.34,6.038661272,6.546901225,6.279748917,5.8894,6.123811737,6.288437138
588,2019/7/3 10:05,41.05725,-71.30614,9.75,8.581928802,8.457516721,11.24020576,8.895,9.311708607,9.426550428
589,2019/7/3 10:10,42.7663,-70.2706,6.16,6.094310161,6.599881388,6.066674709,5.1864,6.058480485,6.253622086
590,2019/7/3 10:40,41.15293,-71.41311,10.57,9.73257452,9.99058124,13.48685169,9.4121,10.99555066,11.07000248
591,2019/7/3 10:55,42.75205,-70.29143,6.11,6.086313208,6.614386227,6.225722313,5.6006,6.131372583,6.308807249
592,2019/7/3 11:09,41.04802,-71.30932,9.53,8.491522579,8.383668819,11.18015099,8.895,9.246546097,9.351780796
593,2019/7/3 11:54,42.78962,-70.53184,4.88,6.216672058,6.223640588,6.026061535,5.3483,5.922668241,6.15545806
594,2019/7/3 12:54,41.23391,-71.40579,10.67,10.0913331,10.09408275,13.9382925,9.3665,11.27813577,11.37456945
595,2019/7/3 13:49,41.04868,-71.30869,9.53,8.474244653,0,11.10830688,8.895,6.197468128,6.527517178
596,2019/7/3 14:10,42.7009,-70.30999,5.29,6.215033533,6.493421139,6.191981316,5.1113,6.091242841,6.300145329
597,2019/7/3 14:53,41.15376,-71.41105,10.61,9.675269397,9.892920977,13.4118557,9.4121,10.91998283,10.99334869
598,2019/7/3 16:21,41.07399,-71.30685,9.61,8.673512725,8.601570706,11.63207054,8.895,9.545803425,9.63571799
599,2019/7/3 16:58,42.82057,-70.58016,4.73,6.26028685,6.344308219,6.081678391,5.3736,5.996218142,6.22875782
600,2019/7/5 10:14,41.15117,-71.41135,10.88,10.00405199,10.25126463,14.00084591,9.4529,11.3495413,11.41872084
601,2019/7/5 12:16,41.22748,-71.40901,10.94,10.31937918,10.42641632,14.42051411,9.3984,11.63809164,11.7221032
602,2019/7/5 13:58,41.1634,-71.41259,10.89,10.03875935,10.22944885,13.90475559,9.4529,11.30497974,11.39098793
603,2019/7/6 9:45,42.75224,-70.29156,6.03,5.83345012,6.670987596,6.129102707,5.6564,6.074631431,6.211180141
604,2019/7/6 11:06,42.79464,-70.32522,5.13,5.850410572,6.775781969,6.061628819,5.1992,6.08551031,6.229273787
605,2019/7/6 11:58,42.83068,-70.5251,4.75,5.92342731,6.104206317,5.825945854,5.4293,5.75220412,5.95119316
606,2019/7/6 13:05,42.85499,-70.38904,5.36,5.922016252,6.178114904,5.832015038,5.2397,5.781216917,5.977382065
607,2019/7/6 14:17,42.80497,-70.56504,4.96,6.055464879,6.245753464,5.979031563,5.4234,5.887769303,6.093416635
608,2019/7/6 15:19,42.8206,-70.3575,4.78,5.844818214,6.161079335,6.016233921,5.1992,5.843987652,6.007377157
609,2019/7/6 16:42,42.84314,-70.61046,4.99,5.912090153,6.67041116,6.0601511,5.4969,6.055582586,6.214217471
610,2019/7/7 12:57,42.82375,-70.61874,5.19,5.649064927,6.639121109,6.187269211,5.4741,6.062579263,6.158485082
611,2019/7/7 16:58,42.79861,-70.6084,5.39,5.8367997,6.640891233,6.24384737,5.4741,6.113903059,6.240512768
612,2019/7/8 9:52,42.7601,-70.2748,6.04,5.749493388,6.681076505,5.955114365,5.2176,5.991282793,6.128561419
613,2019/7/8 10:48,41.04575,-71.31228,9.86,9.463543132,8.67086161,11.79181957,9.0002,9.750144243,9.975408104
614,2019/7/8 11:30,42.7635,-70.282,6.12,5.745663988,6.719689235,6.056771755,5.694,6.048605947,6.174041659
615,2019/7/8 12:04,42.79919,-70.51566,4.94,5.833472046,6.252902441,6.014993191,5.3624,5.87489521,6.033789226
616,2019/7/8 12:11,41.07422,-71.30623,9.86,9.710542554,9.004811067,12.29198647,9.0002,10.12108977,10.33578003
617,2019/7/8 13:34,41.04619,-71.3096,9.84,9.512763968,8.701327961,11.83881664,9.0002,9.788303505,10.01763619
618,2019/7/8 13:50,42.72881,-70.40406,5.25,5.921172845,6.505683691,6.290500641,5.1542,6.09722978,6.239119059
619,2019/7/8 14:08,42.78509,-70.55004,4.94,5.87270188,6.461284485,6.098009586,5.4724,5.991234385,6.14399865
620,2019/7/8 15:00,41.07513,-71.30627,9.81,9.714782044,9.095615551,12.24801445,8.5969,10.13532517,10.35280402
621,2019/7/8 16:21,41.04692,-71.31114,9.8,9.484577944,8.830739518,11.76990509,9.0002,9.801110936,10.02840752
622,2019/7/8 16:43,42.82587,-70.60516,5.05,5.503676749,6.598179834,6.172042847,5.5471,6.020964601,6.09129981
623,2019/7/8 18:31,41.07563,-71.30457,9.81,9.693961058,9.170500784,12.1938343,8.5969,10.13591969,10.35276538
624,2019/7/9 10:21,42.69393,-70.29293,5.64,5.869386894,6.61286411,6.203298092,5.1545,6.090833903,6.228516365
625,2019/7/9 10:54,41.04655,-71.3035,9.65,9.606108272,9.040380931,11.84202576,9.0224,9.924683155,10.16283832
626,2019/7/9 12:05,42.81666,-70.56132,5.07,5.65533816,6.305526737,5.970541,5.4966,5.849722426,5.977135299
627,2019/7/9 12:18,41.07402,-71.30539,9.61,9.883295969,9.27516715,12.29193974,9.0224,10.24243996,10.48346762
628,2019/7/9 12:55,42.69314,-70.29252,5.69,5.84345407,6.617131193,6.216583252,5.1545,6.094493542,6.225722838
629,2019/7/9 14:27,42.82976,-70.56077,4.79,5.614312819,6.273200416,5.925415516,5.4979,5.81284808,5.937642917
630,2019/7/9 14:49,42.70504,-70.31175,6.16,5.851400353,6.686919952,6.134945393,5.1545,6.08539598,6.224421899
631,2019/7/9 15:38,41.04653,-71.30968,9.59,9.629917065,9.028158301,11.81837845,9.0224,9.913383465,10.15881794
632,2019/7/9 16:55,41.07467,-71.30706,9.48,9.853433542,9.308025006,12.18222427,9.0224,10.20263454,10.44789427
633,2019/7/9 19:29,41.04809,-71.31176,9.39,9.604503377,9.11938215,11.70266151,9.0224,9.89259766,10.14218235
634,2019/7/9 20:58,41.07522,-71.30417,9.31,9.846260912,9.391675124,12.1112442,8.6205,10.20102135,10.44972675
635,2019/7/10 8:36,42.76824,-70.25534,6,5.778144452,6.767830148,5.808159828,5.2293,5.962927903,6.118044809
636,2019/7/10 9:39,42.7503,-70.29334,6.07,5.746094219,6.830851846,6.141167641,5.7322,6.125154028,6.239371235
637,2019/7/10 11:02,42.75768,-70.28152,5.8,5.728035331,6.802718013,5.947114468,5.7322,6.028580442,6.159289271
638,2019/7/10 12:10,42.85091,-70.54105,4.88,5.610731747,6.309332337,5.789112091,5.5201,5.766390485,5.903058725
639,2019/7/10 14:17,42.68872,-70.31531,5.72,5.751436824,6.661264841,6.222257614,5.1615,6.099973061,6.211653093
640,2019/7/10 14:33,42.82069,-70.53482,4.95,5.644276727,6.231646673,5.909335613,5.5205,5.795130621,5.928419671
641,2019/7/10 16:53,42.80269,-70.57699,4.8,5.571224218,6.491809368,6.120577335,5.5466,5.969875934,6.06120364
642,2019/7/11 10:12,42.76658,-70.28096,5.9,5.622381915,6.887974718,6.087392807,5.7515,6.105166724,6.199249813
643,2019/7/11 10:52,41.05145,-71.30769,9.53,9.788639553,9.009978345,11.56403255,9.0686,9.818998663,10.12088348
644,2019/7/11 11:21,42.7579,-70.2893,6.33,5.650186401,6.887584176,6.087720871,5.7515,6.109050842,6.208497149
645,2019/7/11 12:12,42.8478,-70.55993,4.91,5.541466493,6.397551962,5.935848713,5.542,5.851917218,5.958289056
646,2019/7/11 12:55,42.78369,-70.33042,6.02,5.597142998,6.793111107,6.037761688,5.2263,6.046053503,6.142671931
647,2019/7/11 13:24,41.04823,-71.30929,9.52,9.764203694,8.897753238,11.56786346,9.0686,9.776876141,10.0766068
648,2019/7/11 14:32,42.85796,-70.51684,4.88,5.631547207,6.306801443,5.858683109,5.4459,5.798477795,5.93234392
649,2019/7/11 14:40,42.7874,-70.41796,5.14,5.721182777,6.304678533,6.033492565,5.2073,5.885839947,6.019784625
650,2019/7/11 14:43,41.07459,-71.30685,9.57,10.07216609,9.252085056,11.93655205,9.0686,10.10679906,10.42026773
651,2019/7/11 16:04,41.04707,-71.30683,9.58,9.78213712,8.887037795,11.64730358,9.0686,9.809885622,10.10549283
652,2019/7/11 17:05,42.79265,-70.58922,4.93,5.57212683,6.606380195,6.1533494,5.5701,6.025387516,6.110618808
653,2019/7/11 17:27,41.07473,-71.30505,9.61,10.0416314,9.262128332,11.91954708,9.0686,10.09879265,10.40776894
654,2019/7/11 18:52,41.06056,-71.30537,9.61,9.826197463,9.194765843,11.59780312,9.0686,9.905317588,10.20625548
