,time,lat,lon,observation_T,fitting,no_fitting
7275,2019/8/5 12:39,41.07224,-71.30966,9.48,10.22222651,
7277,2019/8/5 13:01,42.83457,-70.37719,5.59,5.82154292,
7278,2019/8/5 13:04,42.85069,-70.65256,6.35,6.151858147,
7280,2019/8/5 14:04,41.05696,-71.33105,9.48,10.09091666,
7281,2019/8/5 14:13,41.55362,-70.14258,22.35,19.63262821,
7283,2019/8/5 15:21,41.0582,-71.3002,9.5,10.03339921,
7284,2019/8/5 15:48,41.49602,-70.16386,23.05,22.85333657,
7285,2019/8/5 16:34,41.05845,-71.33045,9.5,10.06235056,
7287,2019/8/5 17:50,41.05796,-71.29655,9.51,10.0194281,
7290,2019/8/5 20:30,41.05714,-71.29651,9.56,10.04040331,
7291,2019/8/5 21:43,41.05774,-71.32779,9.53,10.17224797,
7292,2019/8/5 22:51,41.05445,-71.29872,9.53,10.15249264,
7293,2019/8/6 7:49,41.29618,-71.52321,10.98,13.01933273,
7294,2019/8/6 10:04,42.7708,-70.3703,6.23,5.81563361,
7295,2019/8/6 11:20,40.97808,-71.55069,9.26,10.18334128,
7296,2019/8/6 11:27,41.54049,-70.13378,24.09,18.0792229,
7297,2019/8/6 13:17,41.51434,-70.15303,22.56,19.7114414,
7298,2019/8/6 13:22,41.03971,-71.57895,9.36,11.75539035,
7299,2019/8/6 13:47,42.85388,-70.39009,5.23,5.722197479,
7302,2019/8/6 15:25,41.1033,-71.61011,10.11,13.41831871,
7304,2019/8/7 9:06,42.7487,-70.3683,5.93,5.82183623,
7305,2019/8/7 11:01,41.05732,-71.29747,9.9,10.19476769,
7306,2019/8/7 11:03,42.84033,-70.38539,6.32,5.77540883,
7307,2019/8/7 11:24,40.98786,-71.57297,9.91,10.7075154,
7308,2019/8/7 12:20,41.545,-70.12644,23.04,18.71820335,
7309,2019/8/7 12:24,41.05857,-71.33152,9.82,10.311808,
7311,2019/8/7 13:10,42.85955,-70.64344,6.21,5.883195417,
7313,2019/8/7 15:04,41.21957,-71.41197,11.42,11.81601846,
7314,2019/8/7 15:05,41.55351,-70.16356,21.54,19.57892102,
7315,2019/8/7 15:08,41.06074,-71.33041,9.9,10.29239976,
7316,2019/8/7 15:13,42.79334,-70.65267,6.19,6.125836615,
7318,2019/8/7 16:06,41.05848,-71.32929,10.03,10.25668091,
7322,2019/8/8 11:09,41.02933,-71.59198,10.36,11.21646417,
7323,2019/8/8 11:21,42.7989,-70.64237,6.16,5.993770047,
7325,2019/8/8 13:17,42.79487,-70.64316,6.18,6.134292475,
7326,2019/8/8 15:02,41.21713,-71.41813,11.57,11.77596373,
7327,2019/8/8 15:13,42.86328,-70.65576,6.2,6.226265619,
7330,2019/8/9 10:40,41.07121,-71.58934,10.78,11.19171322,
7331,2019/8/9 12:01,41.10978,-71.60294,10.7,12.33131248,
7333,2019/8/9 12:13,42.84154,-70.64943,6.17,6.086498803,
7334,2019/8/9 13:47,42.82557,-70.64915,6.19,6.119897813,
7338,2019/8/10 10:51,42.78953,-70.64263,6.16,6.181483321,
7340,2019/8/10 12:33,42.8454,-70.64919,6.26,6.18539971,
7342,2019/8/10 14:18,42.78958,-70.66252,6.25,6.475215142,
7345,2019/8/11 9:26,42.7618,-70.2801,7.15,5.95411612,
7346,2019/8/11 10:43,42.79865,-70.64194,6.23,6.083622628,
7347,2019/8/11 10:57,41.05569,-71.29846,8.93,9.259991395,
7349,2019/8/11 12:11,41.0569,-71.33037,8.89,9.15956245,
7351,2019/8/11 12:35,42.85802,-70.65518,6.17,6.198824223,
7352,2019/8/11 12:55,42.84418,-70.38895,6.44,5.746825098,
7353,2019/8/11 13:30,41.05438,-71.29704,8.91,9.225853402,
7355,2019/8/11 14:51,41.05821,-71.33137,8.94,9.159456172,
7356,2019/8/11 14:53,42.81867,-70.66971,6.18,6.552929008,
7357,2019/8/11 15:13,42.85435,-70.39067,6.28,5.70655019,
7359,2019/8/11 16:06,41.05507,-71.29687,8.99,9.280603241,
7361,2019/8/11 16:59,41.05828,-71.29732,9.05,9.325190724,
7363,2019/8/12 10:18,41.06358,-71.57816,10.16,10.32569397,
7364,2019/8/12 11:07,41.05655,-71.29932,9.14,9.3470396,
7365,2019/8/12 11:13,42.79825,-70.64359,6.15,6.08194691,
7366,2019/8/12 11:33,41.10052,-71.60672,10.08,11.92004401,
7367,2019/8/12 12:22,41.05933,-71.33189,9.11,9.205915774,
7368,2019/8/12 12:52,41.04926,-71.6091,10.14,9.804676116,
7369,2019/8/12 13:05,42.86308,-70.64016,6.14,5.897319666,
7370,2019/8/12 13:43,41.0583,-71.29608,9.13,9.412740848,
7372,2019/8/12 15:02,41.05968,-71.33002,9.17,9.250057209,
7373,2019/8/12 15:06,42.7979,-70.66492,6.19,6.491115533,
7374,2019/8/12 16:17,41.05687,-71.29543,9.28,9.447101006,
7377,2019/8/13 4:33,41.04667,-71.50453,9.35,10.26485123,
7378,2019/8/13 11:11,42.79351,-70.65202,6.27,6.225723238,
7379,2019/8/13 11:31,41.15828,-71.51746,12.58,12.59985947,
7381,2019/8/13 13:06,42.79267,-70.65016,6.13,6.171877458,
7383,2019/8/13 14:26,41.27954,-71.51557,12.02,11.98296535,
7384,2019/8/13 15:07,42.86175,-70.6585,6.18,6.082647179,
7390,2019/8/14 11:44,41.1647,-71.5161,10.77,12.74781069,
7391,2019/8/14 14:36,41.27105,-71.52097,10.82,11.5770411,
7394,2019/8/15 11:41,41.1641,-71.51939,10.92,12.93985258,
7395,2019/8/15 15:36,41.27565,-71.51428,11.27,11.71907034,
7399,2019/8/16 11:03,41.0573,-71.30078,10.35,9.250177248,
7400,2019/8/16 12:18,41.05721,-71.33427,10.32,9.166719838,
7401,2019/8/16 12:36,40.9981,-71.519,10.03,9.171305203,
7404,2019/8/16 15:00,41.05902,-71.3341,10.36,9.232578901,
7406,2019/8/16 15:42,41.22569,-71.41045,11.65,10.87499454,
7407,2019/8/16 16:19,41.05775,-71.30024,10.36,9.31010622,
7411,2019/8/16 20:11,41.06686,-71.33401,10.42,9.778136539,
7417,2019/8/17 11:20,42.79752,-70.65561,6.36,6.285324917,
7418,2019/8/17 13:18,42.86804,-70.64067,6.37,5.884469098,
7420,2019/8/17 15:16,42.80508,-70.65814,6.34,6.265172811,
7427,2019/8/18 10:44,41.12737,-71.282,10.9,10.03154028,
7428,2019/8/18 11:15,42.7731,-70.63415,6.47,6.173953048,
7430,2019/8/18 12:07,41.12897,-71.28262,10.98,10.04015926,
7431,2019/8/18 13:10,42.83771,-70.65155,6.38,6.02684908,
7433,2019/8/18 13:37,41.12782,-71.28069,10.94,10.03924698,
7436,2019/8/18 15:00,41.13025,-71.28215,10.88,10.06319328,
7437,2019/8/18 15:11,42.82966,-70.65966,6.32,6.155117842,
7438,2019/8/18 16:23,41.12686,-71.2823,10.85,10.0546208,
7440,2019/8/18 17:44,41.12751,-71.2805,10.84,10.09147047,
7442,2019/8/18 19:05,41.12766,-71.28048,10.91,10.10880035,
7443,2019/8/18 21:52,41.12815,-71.28131,10.95,10.18136555,
7447,2019/8/19 10:42,41.04274,-71.56593,12.61,11.43798067,
7448,2019/8/19 11:16,42.8389,-70.65934,6.44,6.107735801,
7449,2019/8/19 12:20,41.10349,-71.60912,12.7,13.03150803,
7450,2019/8/19 13:10,42.83093,-70.6572,6.51,6.09585654,
7452,2019/8/19 15:12,42.8405,-70.66138,6.61,6.119378243,
7453,2019/8/19 15:28,41.26384,-71.49791,12.7,12.06279575,
7458,2019/8/20 10:40,41.13459,-71.23619,10.85,10.35210188,
7459,2019/8/20 11:18,42.89316,-70.6172,6.71,6.024471605,
7460,2019/8/20 11:22,41.16145,-71.5181,12.86,13.02551594,
7462,2019/8/20 12:18,41.13135,-71.27797,11.02,10.2189436,
7464,2019/8/20 13:09,42.83638,-70.66044,6.74,6.224063477,
7466,2019/8/20 13:56,41.13528,-71.23524,11.12,10.3211925,
7467,2019/8/20 15:10,42.90275,-70.61462,6.6,6.129548915,
7468,2019/8/20 15:25,41.1313,-71.27788,11.23,10.15690227,
7469,2019/8/20 15:42,41.26164,-71.50087,13.61,12.41118685,
7472,2019/8/20 17:01,41.1346,-71.23383,11.28,10.28708739,
7474,2019/8/20 18:33,41.13537,-71.28316,11.37,10.14915484,
7476,2019/8/21 9:57,41.05849,-71.32251,11.38,9.472431463,
7477,2019/8/21 11:03,41.05765,-71.29895,10.22,9.567633433,
7478,2019/8/21 12:18,41.05814,-71.33073,10.22,9.423922608,
7481,2019/8/21 13:18,42.83637,-70.6602,6.53,6.296749496,
7482,2019/8/21 15:10,42.90028,-70.61518,6.57,6.165471146,
7485,2019/8/21 22:38,41.17605,-71.37528,10.23,11.02939427,
7486,2019/8/22 11:22,42.89802,-70.61602,6.61,6.131908763,
7488,2019/8/22 13:13,42.8955,-70.60265,6.66,6.054253928,
7491,2019/8/22 14:39,42.85799,-70.64587,6.6,5.954461352,
7495,2019/8/22 15:49,42.89334,-70.6228,6.71,6.129517601,
7500,2019/8/23 11:12,41.13493,-71.23675,10.69,9.859370787,
7501,2019/8/23 11:26,42.86196,-70.64754,6.5,6.081344543,
7502,2019/8/23 11:29,41.13611,-71.24325,10.99,9.830999097,
7504,2019/8/23 13:21,42.87683,-70.62782,6.42,6.122815988,
7508,2019/8/24 11:12,42.89672,-70.6149,6.39,6.235144156,
7510,2019/8/24 13:07,42.89378,-70.60473,6.4,6.206526151,
7512,2019/8/24 15:06,42.84456,-70.66361,6.55,6.674968089,
7518,2019/8/26 11:32,41.1112,-71.6157,18.27,13.09101507,
7521,2019/8/27 10:40,41.1379,-71.21904,12.39,12.05097535,
7522,2019/8/27 11:17,42.89791,-70.61445,6.37,6.23190048,
7523,2019/8/27 11:24,41.15788,-71.4145,12.34,12.00921247,
7525,2019/8/27 11:54,41.13685,-71.23115,12.26,11.97891503,
7527,2019/8/27 13:14,42.8352,-70.65838,6.27,6.478553098,
7528,2019/8/27 13:22,41.13184,-71.27486,11.66,11.72811831,
7531,2019/8/27 14:51,41.13306,-71.23763,11.51,11.9509705,
7532,2019/8/27 15:13,42.84703,-70.64994,6.34,6.216616185,
7534,2019/8/27 16:19,41.13171,-71.27928,11.47,11.7337449,
7537,2019/8/27 17:50,41.13623,-71.23921,11.51,11.97798755,
7540,2019/8/27 19:20,41.13184,-71.28084,11.71,11.74154549,
7541,2019/8/27 20:58,41.13508,-71.23698,12.06,11.97678734,
7542,2019/8/27 22:32,41.13398,-71.27973,12.05,11.71765942,
7543,2019/8/28 8:44,41.30309,-71.47042,12.35,14.12269057,
7544,2019/8/28 11:14,42.8654,-70.65235,6.28,5.989479595,
7547,2019/8/28 13:09,42.79488,-70.65007,6.27,6.177657548,
7552,2019/8/28 15:11,42.82204,-70.6566,6.33,6.143420121,
7556,2019/8/29 8:46,41.29527,-71.46707,12.74,10.75007515,
7557,2019/8/29 11:03,41.13637,-71.23891,11.93,9.059076772,
7558,2019/8/29 11:09,41.16153,-71.41701,12.8,9.692560181,
7559,2019/8/29 11:22,42.77367,-70.64149,6.54,6.082492006,
7560,2019/8/29 12:37,41.12893,-71.27934,11.98,8.763230131,
7561,2019/8/29 12:42,42.81328,-70.64737,6.51,5.87763536,
7562,2019/8/29 13:34,41.22664,-71.40693,12.57,8.909382594,
7565,2019/8/29 14:13,41.13599,-71.23799,11.83,9.060953834,
7568,2019/8/29 15:51,41.12761,-71.28009,11.55,8.759427856,
7570,2019/8/29 17:31,41.13436,-71.23816,11.37,9.112518698,
7573,2019/8/29 19:07,41.13262,-71.28119,11.42,8.792600997,
7574,2019/8/29 20:43,41.13779,-71.23529,11.48,9.178794085,
7575,2019/8/29 22:15,41.13406,-71.27595,11.79,8.850923589,
7576,2019/8/30 11:05,41.16603,-71.41924,12.22,9.903373881,
7578,2019/8/30 12:43,41.22288,-71.4106,12.08,9.22074418,
7579,2019/8/30 13:11,42.80062,-70.65336,6.47,6.171853415,
7584,2019/8/31 10:59,41.12793,-71.28387,11.41,9.617448665,
7585,2019/8/31 11:22,42.78386,-70.64956,6.48,6.514971238,
7587,2019/8/31 12:18,41.12695,-71.28322,11.48,9.625034774,
7588,2019/8/31 13:20,42.85002,-70.65001,6.44,6.159031336,
7589,2019/8/31 13:37,41.12556,-71.2823,11.5,9.654872179,
7591,2019/8/31 15:00,41.12622,-71.28222,11.55,9.657780279,
7592,2019/8/31 15:41,42.82612,-70.6696,6.43,6.587604227,
7594,2019/8/31 16:17,41.12404,-71.28232,11.6,9.64749145,
7595,2019/8/31 17:36,41.12486,-71.28084,11.66,9.690247612,
7596,2019/8/31 18:52,41.12599,-71.28258,11.63,9.700554993,
7597,2019/8/31 20:16,41.12683,-71.28425,11.56,9.708193595,
7598,2019/8/31 21:41,41.12605,-71.28507,11.62,9.71535095,
7599,2019/9/10 13:10,42.7928,-70.65956,8.39,8.614453927,9.544214595
7600,2019/9/10 13:11,42.78077,-70.65263,8.59,8.444288626,8.829306074
7601,2019/9/10 13:13,42.86317,-70.65816,8.52,8.164604234,9.544214595
7602,2019/9/10 13:14,42.8396,-70.66413,8.52,8.408194651,9.544214595
7603,2019/9/10 13:16,40.98887,-71.45808,12.2,11.94878214,14.81650394
7604,2019/9/10 13:17,40.95485,-71.46317,12.21,11.8148048,14.49727989
7605,2019/9/10 13:19,42.82861,-70.66496,8.61,8.533851802,9.544214595
7607,2019/9/10 13:20,40.98637,-71.45879,12.21,11.93384096,14.81650394
7608,2019/9/10 13:22,42.84265,-70.67063,8.57,8.650078138,9.544214595
7611,2019/9/10 13:23,40.95582,-71.46057,12.17,11.80201447,14.49727989
7613,2019/9/10 13:25,40.96687,-71.46252,11.89,11.68150862,14.49727989
7615,2019/9/10 13:26,42.8767,-70.65473,8.11,8.694444308,9.826734186
7617,2019/9/10 13:28,41.03145,-71.496,11.96,12.24815225,15.32517381
7618,2019/9/10 13:29,40.95707,-71.46102,11.59,11.62453344,14.49727989
7619,2019/9/10 13:31,42.80562,-70.6611,8.34,9.049653177,9.544214595
7620,2019/9/10 13:32,41.05257,-71.44521,12.13,12.20884205,15.32517381
7623,2019/9/10 13:34,40.95688,-71.46609,11.76,11.69001905,14.49727989
7626,2019/9/10 13:35,40.97087,-71.46737,13.9,13.62903768,14.49727989
7628,2019/9/10 13:37,41.15496,-71.41218,14.92,17.50400338,15.49162484
7629,2019/9/10 13:38,40.98547,-71.46306,13.43,13.95853424,14.81650394
7631,2019/9/10 13:40,40.96551,-71.46473,13.48,13.18889764,14.49727989
7633,2019/9/10 13:41,40.99192,-71.46089,13.45,13.68065728,15.32517381
7635,2019/9/10 13:43,40.96185,-71.46557,13.3,12.99684842,14.49727989
7636,2019/9/10 13:44,40.98934,-71.45937,13.17,13.49876987,15.32517381
7637,2019/9/10 13:46,41.16281,-71.4171,15.03,17.39250888,15.49162484
7638,2019/9/10 13:47,40.29892,-72.05669,10.41,10.22338551,13.87605021
7640,2019/9/10 13:49,40.29411,-72.22912,13.1,10.45082221,13.87171837
7641,2019/9/10 13:50,40.36391,-72.08173,10.6,10.32770884,13.76483317
7642,2019/9/10 13:52,40.32525,-71.97616,10.8,10.10464677,13.64621903
7644,2019/9/10 13:53,40.98281,-71.46731,13.94,12.97601566,14.81650394
7647,2019/9/10 13:55,40.96242,-71.46624,12.66,12.78126304,14.49727989
7648,2019/9/10 13:56,42.78039,-70.35765,6.26,7.651599407,6.808975607
7649,2019/9/10 13:58,40.98913,-71.46064,12.66,13.00921956,15.32517381
7652,2019/9/10 13:59,42.29055,-70.59282,9.93,8.849220051,10.6455561
7655,2019/9/10 14:01,40.96009,-71.46347,12.69,12.7125218,14.49727989
7658,2019/9/10 14:02,42.78887,-70.34087,6.31,7.917701317,7.515503929
7664,2019/9/10 14:04,40.99392,-71.46287,12.73,13.07597686,15.32517381
7665,2019/9/10 14:05,40.26954,-71.92854,9.1,9.967612492,13.55072395
7667,2019/9/10 14:07,41.13652,-71.27013,16.12,12.69517595,16.38049507
7668,2019/9/10 14:08,41.15995,-71.41673,13.41,13.27777287,17.8430233
7670,2019/9/10 14:10,41.13033,-71.28131,13.82,11.84712338,16.03848267
7671,2019/9/10 14:11,42.69746,-70.3387,8.08,6.246419493,8.748191833
7675,2019/9/10 14:13,42.78325,-70.65559,6.54,6.595276771,8.814020157
7677,2019/9/10 14:14,41.22902,-71.40691,13.94,13.7194343,18.25295258
7678,2019/9/10 14:16,41.12761,-71.28355,14.71,11.76721437,16.00196838
7680,2019/9/10 14:17,41.1287,-71.28443,14.88,11.72619833,15.96776485
7681,2019/9/10 14:19,42.79711,-70.66097,6.46,6.451435951,9.022442818
7682,2019/9/10 14:20,42.70296,-70.31353,7.47,6.253560627,8.658764839
7684,2019/9/10 14:22,41.12752,-71.28382,14.98,11.64629862,15.91479206
7685,2019/9/10 14:23,42.87258,-70.6499,6.44,6.40452335,8.813951492
7686,2019/9/10 14:25,41.12861,-71.28299,15,11.63152781,15.89896488
7688,2019/9/10 14:26,41.12762,-71.28294,15.02,11.60648453,15.88563919
7689,2019/9/10 14:28,41.12715,-71.28058,15.03,11.61963954,15.86230564
7691,2019/9/10 14:29,41.12762,-71.28056,14.93,11.65007879,15.85087013
7692,2019/9/10 14:31,41.13128,-71.28073,14.89,11.69375783,15.81916046
7693,2019/9/10 14:32,41.00686,-71.53969,11.92,10.89908699,14.26076889
7694,2019/9/10 14:34,42.77862,-70.65119,6.5,6.904525679,8.905953407
7695,2019/9/10 14:35,41.0147,-71.45868,11.99,10.7445485,14.05521679
7697,2019/9/10 14:37,42.85519,-70.64977,6.44,6.545184046,8.840810776
7707,2019/9/10 14:38,41.05811,-71.47591,12.39,11.94640948,14.46615982
7708,2019/9/10 14:40,42.83923,-70.66054,6.44,6.800411553,8.962691307
7709,2019/9/10 14:41,42.78695,-70.65561,6.57,7.370460572,9.008185387
7711,2019/9/10 14:43,42.79349,-70.6569,6.63,7.079742269,8.985125542
7718,2019/9/10 14:44,42.8654,-70.66022,6.56,6.826770717,9.176876068
7720,2019/9/10 14:46,41.13387,-71.23576,16.57,14.11006903,16.83265877
7721,2019/9/10 14:47,42.89036,-70.61982,6.61,6.611589849,8.93064785
7722,2019/9/10 14:49,41.12685,-71.28093,16.95,13.86597017,16.7796936
7723,2019/9/10 14:50,41.1256,-71.28099,16.79,13.8190845,16.81364059
7724,2019/9/10 14:52,41.12802,-71.28088,16.67,13.83357805,16.83983803
7725,2019/9/10 14:53,42.83443,-70.65829,6.49,6.831464151,8.933222771
7726,2019/9/10 14:55,41.12676,-71.28063,16.79,13.76706473,16.86668396
7728,2019/9/10 14:56,41.12797,-71.28539,16.78,13.72012219,16.86457634
7730,2019/9/10 14:58,41.12656,-71.28234,15.87,13.29603266,16.68549347
7731,2019/9/10 14:59,42.78342,-70.65702,6.64,6.834159366,9.531993866
7732,2019/9/10 15:01,41.12815,-71.28303,15.71,13.33668028,16.67225266
7733,2019/9/10 15:02,42.85178,-70.64915,6.7,6.4304502,9.046156883
7734,2019/9/10 15:04,41.12844,-71.2834,15.31,13.29543451,16.57537842
7735,2019/9/10 15:05,42.82241,-70.65286,6.71,6.52873964,9.005827904
7736,2019/9/10 15:07,41.12937,-71.2849,15.18,13.23852516,16.48424911
7737,2019/9/10 15:08,41.17168,-71.42276,16.54,15.0581239,17.73578072
7738,2019/9/10 15:10,42.78299,-70.65434,6.66,6.9095521,9.148006439
7739,2019/9/10 15:11,42.78318,-70.65447,6.6,6.976735735,9.16432476
7740,2019/9/10 15:13,42.85356,-70.6516,6.71,6.722625086,9.068616867
7741,2019/9/10 15:14,41.1817,-71.5219,15.55,15.79664356,17.90754509
7742,2019/9/10 15:16,41.14413,-71.51203,14.11,15.35620716,16.25394058
7743,2019/9/10 15:17,42.78219,-70.65346,6.61,6.78557395,9.058158875
7744,2019/9/10 15:19,41.12337,-71.52647,13.57,14.51094011,15.87287998
7746,2019/9/10 15:20,42.85512,-70.65439,6.64,6.762374287,8.973852158
7747,2019/9/10 15:22,41.10185,-71.60232,12.01,12.45603854,14.87303066
7749,2019/9/10 15:23,42.82961,-70.65653,6.66,6.788459312,8.976065636
7750,2019/9/10 15:25,42.73391,-70.30096,8.41,6.239181527,9.07900238
7752,2019/9/10 15:26,41.13503,-71.23718,11.86,11.4249783,14.55732441
7753,2019/9/10 15:28,41.02349,-71.45182,9.85,10.99105911,12.94637012
7754,2019/9/10 15:29,41.13254,-71.24005,11.85,11.34903154,14.53268433
7755,2019/9/10 15:31,41.13503,-71.2729,11.84,11.08565422,14.25788593
7756,2019/9/10 15:32,41.12703,-71.27882,11,10.96962356,14.24175072
7757,2019/9/10 15:34,41.02773,-71.45156,10.02,11.49128982,13.01080513
7758,2019/9/10 15:35,41.12692,-71.2791,10.98,10.98192991,14.23003101
7760,2019/9/10 15:37,41.12579,-71.27953,11.04,10.96097792,14.21822643
7765,2019/9/10 15:38,41.15261,-71.41103,11.49,13.17177116,14.76583767
7766,2019/9/10 15:40,41.23337,-71.4042,11.21,13.50728128,15.35685539
7767,2019/9/10 15:41,41.15301,-71.40961,11.17,13.103902,14.85310459
7770,2019/9/10 15:43,42.7628,-70.2719,8.03,6.871451775,8.911243439
7771,2019/9/10 15:44,41.12819,-71.28191,11.31,12.25767007,14.13813972
7772,2019/9/10 15:46,41.12687,-71.27966,11.48,12.33788257,14.13571072
7773,2019/9/10 15:47,42.7097,-70.3187,8.07,6.584110567,9.15179348
7775,2019/9/10 15:49,41.12653,-71.28215,11.45,12.26119556,14.12204361
7776,2019/9/10 15:50,41.12666,-71.28277,11.23,12.28874035,14.11490059
7778,2019/9/10 15:52,42.68461,-70.35372,8.19,6.366622308,9.609638214
7779,2019/9/10 15:53,41.10301,-71.2705,12.04,12.95586435,14.0035038
7780,2019/9/10 15:55,41.13098,-71.27988,11.73,12.71047401,14.15097141
7781,2019/9/10 15:56,42.78808,-70.65514,6.73,7.7976115,9.05954361
7782,2019/9/10 15:58,42.78871,-70.66501,6.78,7.596331403,9.219081879
7784,2019/9/10 15:59,42.78723,-70.65732,6.79,7.614775526,9.078781128
7785,2019/9/10 16:01,42.86301,-70.6581,6.76,7.552079568,9.204974174
7787,2019/9/10 16:02,42.82672,-70.65567,6.74,7.280682698,9.074066162
7788,2019/9/10 16:04,40.97125,-71.56649,10.47,10.79292079,13.34127522
7789,2019/9/10 16:05,40.99927,-71.44677,9.82,10.69961239,13.57482815
7790,2019/9/10 16:07,41.03608,-71.54784,10.81,12.33026522,13.86924839
7791,2019/9/10 16:08,41.0307,-71.4853,10.97,12.19187885,13.88621616
7792,2019/9/10 16:10,41.28703,-71.50658,17.57,15.73437614,
7793,2019/9/10 16:11,42.85356,-70.6516,6.71,6.722625086,
7799,2019/9/10 16:13,41.1817,-71.5219,15.55,15.79664356,
7800,2019/9/10 16:14,41.14413,-71.51203,14.11,15.35620716,
7801,2019/9/10 16:16,42.78219,-70.65346,6.61,6.78557395,
7803,2019/9/10 16:17,41.12337,-71.52647,13.57,14.51094011,
7804,2019/9/10 16:19,42.85512,-70.65439,6.64,6.762374287,
7805,2019/9/10 16:20,41.10185,-71.60232,12.01,12.45603854,
7807,2019/9/10 16:22,42.82961,-70.65653,6.66,6.788459312,
7811,2019/9/10 16:23,42.73391,-70.30096,8.41,6.239181527,
7812,2019/9/10 16:25,41.13503,-71.23718,11.86,11.4249783,
7814,2019/9/10 16:26,41.02349,-71.45182,9.85,10.99105911,
7815,2019/9/10 16:28,41.13254,-71.24005,11.85,11.34903154,
7816,2019/9/10 16:29,41.13503,-71.2729,11.84,11.08565422,
7817,2019/9/10 16:31,41.12703,-71.27882,11,10.96962356,
7818,2019/9/10 16:32,41.02773,-71.45156,10.02,11.49128982,
7819,2019/9/10 16:34,41.12692,-71.2791,10.98,10.98192991,
7821,2019/9/10 16:35,41.12579,-71.27953,11.04,10.96097792,
7824,2019/9/26 11:18,41.15261,-71.41103,11.49,13.17177116,
7827,2019/9/26 13:13,41.23337,-71.4042,11.21,13.50728128,
7829,2019/9/26 15:13,41.15301,-71.40961,11.17,13.103902,
7836,2019/9/27 10:33,42.7628,-70.2719,8.03,6.871451775,
7837,2019/9/27 11:01,41.12819,-71.28191,11.31,12.25767007,
7840,2019/9/27 12:28,41.12687,-71.27966,11.48,12.33788257,
7842,2019/9/27 13:48,42.7097,-70.3187,8.07,6.584110567,
7843,2019/9/27 13:54,41.12653,-71.28215,11.45,12.26119556,
7845,2019/9/27 15:21,41.12666,-71.28277,11.23,12.28874035,
7847,2019/9/27 15:38,42.68461,-70.35372,8.19,6.366622308,
7850,2019/9/27 19:24,41.10301,-71.2705,12.04,12.95586435,
7853,2019/9/27 21:02,41.13098,-71.27988,11.73,12.71047401,
7857,2019/9/28 11:45,42.78808,-70.65514,6.73,7.7976115,
7861,2019/9/28 15:41,42.78871,-70.66501,6.78,7.596331403,
7862,2019/9/28 16:42,39.72387,-72.69548,13.17,14.22158157,
7864,2019/9/28 19:50,39.72709,-72.7137,12.81,14.23139327,
7866,2019/9/28 22:19,39.75856,-72.61472,13.05,14.17946997,
7870,2019/9/29 11:40,42.78723,-70.65732,6.79,7.614775526,
7872,2019/9/29 12:48,39.72585,-72.71994,12.97,14.3463633,
7875,2019/9/29 13:44,42.86301,-70.6581,6.76,7.552079568,
7877,2019/9/29 16:06,42.82672,-70.65567,6.74,7.280682698,
7878,2019/9/29 16:46,39.64215,-72.6398,12.21,14.269634,
7881,2019/9/29 19:30,39.74153,-72.62763,13.19,14.25087154,
7883,2019/9/29 23:01,39.72377,-72.63313,13.19,14.67189707,
7886,2019/9/30 10:48,40.97125,-71.56649,10.47,10.79292079,
7888,2019/9/30 13:07,40.99927,-71.44677,9.82,10.69961239,
7889,2019/9/30 13:14,39.72637,-72.64755,13.15,14.53654415,
7890,2019/9/30 15:13,41.03608,-71.54784,10.81,12.33026522,
7892,2019/9/30 16:31,39.77171,-72.46256,13.04,14.59146119,
7895,2019/9/30 17:23,41.0307,-71.4853,10.97,12.19187885,
7897,2019/9/30 19:34,39.73309,-72.64634,12.74,14.38524902,
7898,2019/9/30 23:05,39.77612,-72.46539,12.92,14.62694401,
7899,2019/10/1 11:07,42.7995,-70.3801,6.74,6.207413881,
7900,2019/10/1 11:45,42.78801,-70.65314,6.93,7.704339267,
7903,2019/10/1 12:47,41.0345,-71.5249,12.1,13.77364275,
7905,2019/10/1 13:22,39.72397,-72.62072,13.53,14.88449164,
7906,2019/10/1 13:51,42.82708,-70.65436,6.89,7.355830391,
7908,2019/10/1 15:03,41.0385,-71.5226,12.05,13.60086164,
7909,2019/10/1 15:57,42.8229,-70.65831,6.82,7.3046926,
7910,2019/10/1 16:48,39.76884,-72.82582,11.63,13.51212988,
7913,2019/10/1 17:25,41.0347,-71.5301,11.82,13.62238683,
7915,2019/10/1 20:10,39.56529,-72.78867,10.72,12.21296042,
7916,2019/10/1 23:27,39.73881,-72.5883,13.04,14.35523514,
7917,2019/10/2 11:04,39.83923,-72.39308,16.54,14.89254175,
7918,2019/10/2 11:40,42.7794,-70.65061,6.92,7.211062666,
7919,2019/10/2 13:38,42.79354,-70.65554,6.81,6.904041732,
7920,2019/10/2 15:45,42.87201,-70.64816,6.98,7.083847981,
7921,2019/10/2 16:45,39.85045,-72.50565,12.41,14.34771909,
7923,2019/10/2 20:10,39.98549,-72.43685,12.02,14.32260638,
7924,2019/10/2 23:11,39.88925,-72.49899,11.94,14.1598718,
7925,2019/10/3 14:17,39.99927,-72.45286,12.26,14.27720933,
7928,2019/10/3 19:24,39.82435,-72.50118,11.85,14.73737991,
7929,2019/10/3 22:50,39.9491,-72.44314,12.22,14.29497607,
7934,2019/10/5 11:33,41.12705,-71.28593,15.89,15.8870461,
7935,2019/10/5 11:43,42.77377,-70.6484,7.47,8.953333477,
